@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute outputs-1 {0,1,2,3,4,5}
@attribute outputs-2 {0,1,2,3,4,5}
@attribute outputs-3 {0,1,2,3,4,5}
@attribute outputs-4 {0,1,2,3,4,5}
@attribute outputs-5 {0,1,2,3,4,5}
@attribute outputs-6 {0,1,2,3,4,5}
@attribute outputs-7 {0,1,2,3,4,5}
@attribute outputs-8 {0,1,2,3,4,5}
@attribute outputs-9 {0,1,2,3,4,5}
@attribute outputs-10 {0,1,2,3,4,5}

@data
383,'2024/10/09 12:47:45:749',2,19.840441,-15,13,5,0.980563,-0.71,0.57,0.19,-14,13.5,5,-0.69,0.645,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
384,'2024/10/09 12:47:45:749',2,19.840441,-15,13,5,0.97412,-0.71,0.57,0.19,-14,13.5,5,-0.69,0.645,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
385,'2024/10/09 12:47:45:749',2,19.840441,-15,13,5,0.97412,-0.71,0.57,0.19,-14,13.5,5,-0.69,0.645,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
386,'2024/10/09 12:47:45:749',2,19.840441,-15,13,5,0.97412,-0.71,0.62,0.19,-14,13.5,5,-0.69,0.645,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
387,'2024/10/09 12:47:45:750',2,19.840441,-15,13,5,0.97412,-0.71,0.62,0.19,-14,13.5,5,-0.69,0.645,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
388,'2024/10/09 12:47:45:750',2,19.840441,-15,13,5,0.97412,-0.71,0.62,0.24,-14,13.5,5,-0.69,0.645,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
389,'2024/10/09 12:47:45:845',2,19.840441,-15,13,5,0.97412,-0.71,0.62,0.24,-14,13.5,5,-0.69,0.645,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
390,'2024/10/09 12:47:45:966',2,19.840441,-15,13,5,0.97412,-0.71,0.62,0.24,-14,13.5,5,-0.69,0.645,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
391,'2024/10/09 12:47:45:973',2,19.840441,-14,13,5,0.97412,-0.71,0.62,0.24,-14,13.5,5,-0.69,0.645,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
392,'2024/10/09 12:47:45:974',2,19.838421,-14,13,5,0.97412,-0.71,0.62,0.24,-14,13.5,5,-0.69,0.645,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
393,'2024/10/09 12:47:45:974',2,19.838421,-14,13,5,0.97412,-0.71,0.62,0.24,-14,13,5,-0.69,0.645,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
394,'2024/10/09 12:47:45:974',2,19.838421,-14,13,5,0.97412,-0.71,0.62,0.24,-14,13,5,-0.69,0.645,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
395,'2024/10/09 12:47:45:974',2,19.838421,-14,13,5,0.97412,-0.71,0.62,0.24,-14,13,5,-0.69,0.645,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
396,'2024/10/09 12:47:45:974',2,19.838421,-14,13,5,0.97412,-0.71,0.62,0.24,-14,13,5,-0.69,0.645,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
397,'2024/10/09 12:47:45:975',2,19.838421,-14,13,5,0.97412,-0.71,0.62,0.24,-14,13,5,-0.69,0.645,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
398,'2024/10/09 12:47:45:975',2,19.838421,-14,13,5,0.97412,-0.67,0.62,0.24,-14,13,5,-0.69,0.645,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
399,'2024/10/09 12:47:45:975',2,19.838421,-14,13,5,0.977601,-0.67,0.62,0.24,-14,13,5,-0.69,0.645,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
400,'2024/10/09 12:47:45:975',2,19.838421,-14,13,5,0.977601,-0.67,0.62,0.24,-14,13,5,-0.69,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
401,'2024/10/09 12:47:45:975',2,19.838421,-14,13,5,0.977601,-0.67,0.62,0.24,-14,13,5,-0.69,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
402,'2024/10/09 12:47:45:975',2,19.838421,-14,13,5,0.977601,-0.67,0.62,0.24,-14,13,5,-0.69,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
403,'2024/10/09 12:47:45:975',2,19.838421,-14,13,5,0.977601,-0.67,0.62,0.24,-14,13,5,-0.69,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
404,'2024/10/09 12:47:46:065',2,19.838421,-14,13,5,0.977601,-0.67,0.62,0.24,-14,13,5,-0.69,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
405,'2024/10/09 12:47:46:185',2,19.838421,-14,13,5,0.977601,-0.67,0.62,0.24,-14,13,5,-0.69,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
406,'2024/10/09 12:47:46:186',2,19.838421,-14,13,5,0.977601,-0.67,0.62,0.24,-14,13,5,-0.69,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
407,'2024/10/09 12:47:46:186',2,19.825468,-14,13,5,0.977601,-0.67,0.62,0.24,-14,13,5,-0.69,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
408,'2024/10/09 12:47:46:186',2,19.825468,-14,13,5,0.977601,-0.67,0.62,0.24,-14,13,5,-0.69,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
409,'2024/10/09 12:47:46:186',2,19.825468,-14,13,5,0.977601,-0.67,0.62,0.24,-14,13,5,-0.69,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
410,'2024/10/09 12:47:46:186',2,19.825468,-14,13,5,0.977601,-0.67,0.62,0.24,-14,13,5,-0.69,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
411,'2024/10/09 12:47:46:186',2,19.825468,-14,13,5,0.977601,-0.67,0.62,0.24,-14,13,5,-0.69,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
412,'2024/10/09 12:47:46:187',2,19.825468,-14,13,5,0.977601,-0.67,0.62,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
413,'2024/10/09 12:47:46:187',2,19.825468,-14,13,5,0.977601,-0.67,0.62,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
414,'2024/10/09 12:47:46:187',2,19.825468,-14,13,5,0.96525,-0.67,0.62,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
415,'2024/10/09 12:47:46:187',2,19.825468,-14,13,5,0.96525,-0.67,0.62,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
416,'2024/10/09 12:47:46:187',2,19.825468,-14,13,5,0.96525,-0.67,0.62,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
417,'2024/10/09 12:47:46:187',2,19.825468,-14,13,5,0.96525,-0.67,0.62,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
418,'2024/10/09 12:47:46:187',2,19.825468,-14,13,5,0.96525,-0.67,0.62,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
419,'2024/10/09 12:47:46:285',2,19.825468,-14,13,5,0.96525,-0.67,0.62,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
420,'2024/10/09 12:47:46:385',2,19.825468,-14,13,5,0.96525,-0.67,0.62,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
421,'2024/10/09 12:47:46:386',2,19.825468,-14,13,5,0.96525,-0.67,0.62,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
422,'2024/10/09 12:47:46:387',2,19.832621,-14,13,5,0.96525,-0.67,0.62,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
423,'2024/10/09 12:47:46:387',2,19.832621,-14,13,5,0.96525,-0.67,0.62,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
424,'2024/10/09 12:47:46:387',2,19.832621,-14,13,5,0.96525,-0.67,0.62,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
425,'2024/10/09 12:47:46:387',2,19.832621,-14,13,5,0.96525,-0.67,0.62,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
426,'2024/10/09 12:47:46:387',2,19.832621,-14,13,5,0.96525,-0.67,0.62,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
427,'2024/10/09 12:47:46:387',2,19.832621,-14,13,5,0.96525,-0.67,0.62,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
428,'2024/10/09 12:47:46:387',2,19.832621,-14,13,5,0.96525,-0.67,0.62,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
429,'2024/10/09 12:47:46:388',2,19.832621,-14,13,5,0.9564,-0.67,0.62,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
430,'2024/10/09 12:47:46:405',2,19.832621,-14,13,5,0.9564,-0.67,0.62,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
431,'2024/10/09 12:47:46:405',2,19.832621,-14,13,5,0.9564,-0.67,0.62,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
432,'2024/10/09 12:47:46:405',2,19.832621,-14,13,5,0.9564,-0.67,0.62,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
433,'2024/10/09 12:47:46:405',2,19.832621,-14,13,5,0.9564,-0.67,0.62,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
434,'2024/10/09 12:47:46:505',2,19.832621,-14,13,5,0.9564,-0.67,0.62,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
435,'2024/10/09 12:47:46:605',2,19.832621,-14,13,5,0.9564,-0.67,0.62,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
436,'2024/10/09 12:47:46:606',2,19.832621,-14,13,5,0.9564,-0.67,0.62,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
437,'2024/10/09 12:47:46:606',2,19.818199,-14,13,5,0.9564,-0.67,0.62,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
438,'2024/10/09 12:47:46:606',2,19.818199,-14,13,5,0.9564,-0.67,0.62,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
439,'2024/10/09 12:47:46:606',2,19.818199,-14,12,5,0.9564,-0.67,0.62,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
440,'2024/10/09 12:47:46:606',2,19.818199,-14,12,5,0.9564,-0.67,0.62,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
441,'2024/10/09 12:47:46:606',2,19.818199,-14,12,5,0.9564,-0.67,0.62,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
442,'2024/10/09 12:47:46:606',2,19.818199,-14,12,5,0.9564,-0.67,0.62,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
443,'2024/10/09 12:47:46:606',2,19.818199,-14,12,5,0.9564,-0.67,0.62,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
444,'2024/10/09 12:47:46:607',2,19.818199,-14,12,5,0.94895,-0.67,0.62,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
445,'2024/10/09 12:47:46:607',2,19.818199,-14,12,5,0.94895,-0.67,0.62,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
446,'2024/10/09 12:47:46:607',2,19.818199,-14,12,5,0.94895,-0.67,0.57,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
447,'2024/10/09 12:47:46:607',2,19.818199,-14,12,5,0.94895,-0.67,0.57,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
448,'2024/10/09 12:47:46:607',2,19.818199,-14,12,5,0.94895,-0.67,0.57,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
449,'2024/10/09 12:47:46:705',2,19.818199,-14,12,5,0.94895,-0.67,0.57,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
450,'2024/10/09 12:47:46:845',2,19.818199,-14,12,5,0.94895,-0.67,0.57,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
451,'2024/10/09 12:47:46:846',2,19.818199,-14,12,5,0.94895,-0.67,0.57,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
452,'2024/10/09 12:47:46:846',2,19.797808,-14,12,5,0.94895,-0.67,0.57,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
453,'2024/10/09 12:47:46:846',2,19.797808,-14,12,5,0.94895,-0.67,0.57,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
454,'2024/10/09 12:47:46:846',2,19.797808,-14,12,5,0.94895,-0.67,0.57,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
455,'2024/10/09 12:47:46:846',2,19.797808,-14,12,5,0.94895,-0.67,0.57,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
456,'2024/10/09 12:47:46:846',2,19.797808,-14,12,5,0.94895,-0.67,0.57,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
457,'2024/10/09 12:47:46:846',2,19.797808,-14,12,5,0.94895,-0.67,0.57,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
458,'2024/10/09 12:47:46:846',2,19.797808,-14,12,5,0.94895,-0.67,0.57,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
459,'2024/10/09 12:47:46:847',2,19.797808,-14,12,5,0.939602,-0.67,0.57,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
460,'2024/10/09 12:47:46:847',2,19.797808,-14,12,5,0.939602,-0.67,0.57,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
461,'2024/10/09 12:47:46:847',2,19.797808,-14,12,5,0.939602,-0.67,0.57,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
462,'2024/10/09 12:47:46:847',2,19.797808,-14,12,5,0.939602,-0.67,0.57,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
463,'2024/10/09 12:47:46:847',2,19.797808,-14,12,5,0.939602,-0.67,0.57,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
464,'2024/10/09 12:47:46:924',2,19.797808,-14,12,5,0.939602,-0.67,0.57,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
465,'2024/10/09 12:47:47:045',2,19.797808,-14,12,5,0.939602,-0.67,0.57,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
466,'2024/10/09 12:47:47:046',2,19.797808,-14,12,5,0.939602,-0.67,0.57,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
467,'2024/10/09 12:47:47:046',2,19.782917,-14,12,5,0.939602,-0.67,0.57,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
468,'2024/10/09 12:47:47:046',2,19.782917,-14,12,5,0.939602,-0.67,0.57,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
469,'2024/10/09 12:47:47:046',2,19.782917,-14,12,5,0.939602,-0.67,0.57,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
470,'2024/10/09 12:47:47:046',2,19.782917,-14,12,5,0.939602,-0.67,0.57,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
471,'2024/10/09 12:47:47:046',2,19.782917,-14,12,4,0.939602,-0.67,0.57,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
472,'2024/10/09 12:47:47:046',2,19.782917,-14,12,4,0.939602,-0.67,0.57,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
473,'2024/10/09 12:47:47:046',2,19.782917,-14,12,4,0.939602,-0.67,0.57,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
474,'2024/10/09 12:47:47:047',2,19.782917,-14,12,4,0.936396,-0.67,0.57,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
475,'2024/10/09 12:47:47:047',2,19.782917,-14,12,4,0.936396,-0.67,0.57,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
476,'2024/10/09 12:47:47:047',2,19.782917,-14,12,4,0.936396,-0.67,0.57,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
477,'2024/10/09 12:47:47:047',2,19.782917,-14,12,4,0.936396,-0.67,0.57,0.24,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
478,'2024/10/09 12:47:47:047',2,19.782917,-14,12,4,0.936396,-0.67,0.57,0.19,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
479,'2024/10/09 12:47:47:164',2,19.782917,-14,12,4,0.936396,-0.67,0.57,0.19,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
480,'2024/10/09 12:47:47:245',2,19.782917,-14,12,4,0.936396,-0.67,0.57,0.19,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
481,'2024/10/09 12:47:47:245',2,19.782917,-14,12,4,0.936396,-0.67,0.57,0.19,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
482,'2024/10/09 12:47:47:246',2,19.775049,-14,12,4,0.936396,-0.67,0.57,0.19,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
483,'2024/10/09 12:47:47:246',2,19.775049,-14,12,4,0.936396,-0.67,0.57,0.19,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
484,'2024/10/09 12:47:47:246',2,19.775049,-14,14,4,0.936396,-0.67,0.57,0.19,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
485,'2024/10/09 12:47:47:246',2,19.775049,-14,14,4,0.936396,-0.67,0.57,0.19,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
486,'2024/10/09 12:47:47:246',2,19.775049,-14,14,4,0.936396,-0.67,0.57,0.19,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
487,'2024/10/09 12:47:47:265',2,19.775049,-14,14,4,0.936396,-0.67,0.57,0.19,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
488,'2024/10/09 12:47:47:265',2,19.775049,-14,14,4,0.936396,-0.67,0.57,0.19,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
489,'2024/10/09 12:47:47:265',2,19.775049,-14,14,4,0.936396,-0.67,0.57,0.19,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
490,'2024/10/09 12:47:47:266',2,19.775049,-14,14,4,0.936396,-0.67,0.57,0.19,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
491,'2024/10/09 12:47:47:266',2,19.775049,-14,14,4,0.936396,-0.67,0.67,0.19,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
492,'2024/10/09 12:47:47:266',2,19.775049,-14,14,4,0.936396,-0.67,0.67,0.19,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
493,'2024/10/09 12:47:47:266',2,19.775049,-14,14,4,0.936396,-0.67,0.67,0.19,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
494,'2024/10/09 12:47:47:364',2,19.775049,-14,14,4,0.936396,-0.67,0.67,0.19,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
495,'2024/10/09 12:47:47:484',2,19.775049,-14,14,4,0.936396,-0.67,0.67,0.19,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
496,'2024/10/09 12:47:47:485',2,19.775049,-14,14,4,0.936396,-0.67,0.67,0.19,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
497,'2024/10/09 12:47:47:485',2,19.793802,-14,14,4,0.936396,-0.67,0.67,0.19,-14,13,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
498,'2024/10/09 12:47:47:485',2,19.793802,-14,14,4,0.936396,-0.67,0.67,0.19,-14,12.5,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
499,'2024/10/09 12:47:47:485',2,19.793802,-14,12,4,0.936396,-0.67,0.67,0.19,-14,12.5,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
500,'2024/10/09 12:47:47:485',2,19.793802,-14,12,4,0.936396,-0.67,0.67,0.19,-14,12.5,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
501,'2024/10/09 12:47:47:485',2,19.793802,-14,12,4,0.936396,-0.67,0.67,0.19,-14,12.5,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
502,'2024/10/09 12:47:47:485',2,19.793802,-14,12,4,0.936396,-0.67,0.67,0.19,-14,12.5,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
503,'2024/10/09 12:47:47:485',2,19.793802,-14,12,4,0.936396,-0.67,0.67,0.19,-14,12.5,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
504,'2024/10/09 12:47:47:485',2,19.793802,-14,12,4,0.938647,-0.67,0.67,0.19,-14,12.5,5,-0.67,0.62,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
505,'2024/10/09 12:47:47:485',2,19.793802,-14,12,4,0.938647,-0.67,0.67,0.19,-14,12.5,5,-0.67,0.595,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
506,'2024/10/09 12:47:47:486',2,19.793802,-14,12,4,0.938647,-0.67,0.57,0.19,-14,12.5,5,-0.67,0.595,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
507,'2024/10/09 12:47:47:486',2,19.793802,-14,12,4,0.938647,-0.67,0.57,0.19,-14,12.5,5,-0.67,0.595,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
508,'2024/10/09 12:47:47:486',2,19.793802,-14,12,4,0.938647,-0.67,0.57,0.19,-14,12.5,5,-0.67,0.595,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
509,'2024/10/09 12:47:47:584',2,19.793802,-14,12,4,0.938647,-0.67,0.57,0.19,-14,12.5,5,-0.67,0.595,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
510,'2024/10/09 12:47:47:685',2,19.793802,-14,12,4,0.938647,-0.67,0.57,0.19,-14,12.5,5,-0.67,0.595,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
511,'2024/10/09 12:47:47:686',2,19.793802,-15,12,4,0.938647,-0.67,0.57,0.19,-14,12.5,5,-0.67,0.595,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
512,'2024/10/09 12:47:47:686',2,19.776842,-15,12,4,0.938647,-0.67,0.57,0.19,-14,12.5,5,-0.67,0.595,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
513,'2024/10/09 12:47:47:686',2,19.776842,-15,12,4,0.938647,-0.67,0.57,0.19,-14,13,5,-0.67,0.595,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
514,'2024/10/09 12:47:47:686',2,19.776842,-15,13,4,0.938647,-0.67,0.57,0.19,-14,13,5,-0.67,0.595,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
515,'2024/10/09 12:47:47:686',2,19.776842,-15,13,4,0.938647,-0.67,0.57,0.19,-14,13,5,-0.67,0.595,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
516,'2024/10/09 12:47:47:686',2,19.776842,-15,13,5,0.938647,-0.67,0.57,0.19,-14,13,5,-0.67,0.595,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
517,'2024/10/09 12:47:47:704',2,19.776842,-15,13,5,0.938647,-0.67,0.57,0.19,-14,13,5,-0.67,0.595,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
518,'2024/10/09 12:47:47:705',2,19.776842,-15,13,5,0.938647,-0.71,0.57,0.19,-14,13,5,-0.67,0.595,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?
